date,По дням,Количество заказ-нарядов,Работ,Запчастей,Всего по заказ-наряду,temperature_mean,pressure_mean,humidity_mean,wind_speed_avg_mean,wind_speed_avg_max,solar_rad_sum,uv_max,pcp_sum,dow,dow_sin,dow_cos,month,month_sin,month_cos,is_weekend,is_friday,is_monday,is_peak_month,lag_1,lag_1_orders,lag_7,lag_7_orders,lag_14,lag_14_orders,lag_28,lag_28_orders,ma7,std7,growth_wow_7,ma14,std14,growth_wow_14,ma28,std28,growth_wow_28,stl_trend,stl_seasonal,stl_resid,is_anomaly,dow_x_month,is_friday_dec,is_friday_mar,avg_check,work_share
2021-05-21,2021-05-21,12.0,9950.0,0.0,9950.0,18.95142857142857,746.1142857142858,68.2,1.26,3.1,6830.0,9.0,1.0,4,-0.433883739117558,-0.9009688679024191,5,0.49999999999999994,-0.8660254037844387,0,1,0,0,7050.0,9.0,23200.0,22.0,12670.0,15.0,15800.0,19.0,13550.0,4999.916665972198,-13250.0,14350.0,5764.513456018206,-13250.0,14052.5,5712.4189758416205,-13250.0,12661.22075216544,2080.8772011770434,-4792.097953342483,0,20,0,0,829.1665975694502,0.9999999998994975
2021-05-22,2021-05-22,14.0,14700.0,0.0,14700.0,17.13823529411765,746.2647058823529,83.57352941176471,1.1382352941176472,2.7,3356.5,9.0,3.3000000000000003,5,-0.9749279121818236,-0.2225209339563146,5,0.49999999999999994,-0.8660254037844387,1,0,0,0,9950.0,12.0,16900.0,21.0,9000.0,8.0,8600.0,9.0,13235.714285714286,4820.158562892765,-2200.0,14757.142857142857,5555.068965259642,-2200.0,14270.357142857143,5612.213191314258,-2200.0,12370.643015071339,811.5061321500556,1517.8508527786053,0,25,0,0,1049.9999250000053,0.9999999999319727
2021-05-23,2021-05-23,5.0,4600.0,0.0,4600.0,15.044117647058824,748.7352941176471,88.97058823529412,0.9,1.3,2582.5,9.0,0.8,6,-0.7818314824680299,0.6234898018587334,5,0.49999999999999994,-0.8660254037844387,1,0,0,0,14700.0,14.0,10700.0,9.0,4000.0,3.0,7200.0,7.0,12364.285714285714,5805.652008008674,-6100.0,14800.0,5467.315471192246,-6100.0,14177.5,5753.265497861954,-6100.0,12444.804598925015,-6605.622989057791,-1239.1816098672243,0,30,0,0,919.9998160000367,0.9999999997826087
2021-05-24,2021-05-24,15.0,14950.0,0.0,14950.0,18.59117647058824,745.5294117647059,78.6470588235294,1.1529411764705884,3.1,3978.0,9.0,0.0,0,0.0,1.0,5,0.49999999999999994,-0.8660254037844387,0,0,1,0,4600.0,5.0,18750.0,18.0,15450.0,15.0,21650.0,20.0,11821.42857142857,5261.167261395599,-3800.0,14764.285714285714,5464.375133937569,-3800.0,13938.214285714286,5567.288756704557,-3800.0,12955.254710593403,489.2156093005092,1505.5296801060886,0,0,0,0,996.6666002222267,0.9999999999331104
2021-05-25,2021-05-25,12.0,11600.0,0.0,11600.0,14.944117647058825,747.9705882352941,85.63235294117646,0.9558823529411764,2.7,2066.5,9.0,3.7,1,0.7818314824680298,0.6234898018587336,5,0.49999999999999994,-0.8660254037844387,0,0,0,0,14950.0,15.0,20150.0,17.0,20050.0,16.0,9200.0,9.0,10600.0,3792.97596441984,-8550.0,14160.714285714286,5299.825054131046,-8550.0,14023.92857142857,5509.815711972048,-8550.0,13658.553512518145,3147.279050584189,-5205.8325631023345,0,5,0,0,966.6665861111179,0.9999999999137931
2021-05-26,2021-05-26,16.0,17100.0,0.0,17100.0,13.726470588235294,749.1764705882352,72.5,1.3558823529411763,3.6,11233.0,9.0,0.0,2,0.9749279121818236,-0.22252093395631434,5,0.49999999999999994,-0.8660254037844387,0,0,0,0,11600.0,12.0,11350.0,17.0,19800.0,18.0,13150.0,15.0,11421.42857142857,4532.921900097207,5750.0,13967.857142857143,5125.074376302932,5750.0,14165.0,5537.110825719146,5750.0,14166.38282982586,1020.7247637987438,1912.8924063753966,0,10,0,0,1068.749933203129,0.9999999999415204
2021-05-27,2021-05-27,11.0,13600.0,0.0,13600.0,12.66060606060606,752.3636363636364,69.6969696969697,0.9606060606060606,2.2,11100.0,9.0,0.0,3,0.43388373911755823,-0.900968867902419,5,0.49999999999999994,-0.8660254037844387,0,0,0,0,17100.0,16.0,7050.0,9.0,14550.0,15.0,11650.0,14.0,12357.142857142857,4139.084900013977,6550.0,13900.0,5123.062485542095,6550.0,14234.642857142857,5516.531708414896,6550.0,14471.83358127832,-963.6652471796747,91.83166590135443,0,15,0,0,1236.3635239669525,0.9999999999264706
2021-05-28,2021-05-28,16.0,20300.0,0.0,20300.0,16.651515151515152,748.8181818181819,61.75757575757576,0.9424242424242424,1.8,10536.5,9.0,0.0,4,-0.433883739117558,-0.9009688679024191,5,0.49999999999999994,-0.8660254037844387,0,1,0,0,13600.0,11.0,9950.0,12.0,23200.0,22.0,25450.0,25.0,13835.714285714286,4912.2902233169325,10350.0,13692.857142857143,4764.163383769728,10350.0,14050.714285714286,5205.852780727,10350.0,14649.994184825735,2258.4469847233563,3391.558830450909,0,20,0,0,1268.7499207031299,0.9999999999507388
2021-05-29,2021-05-29,6.0,5450.0,0.0,5450.0,18.991176470588236,742.7205882352941,67.33823529411765,0.973529411764706,1.0,2415.0,9.0,1.3,5,-0.9749279121818236,-0.2225209339563146,5,0.49999999999999994,-0.8660254037844387,1,0,0,0,20300.0,16.0,14700.0,14.0,16900.0,21.0,9000.0,11.0,12514.285714285714,5804.216447672198,-9250.0,12875.0,5139.281227804227,-9250.0,13923.92857142857,5373.9318244622455,-9250.0,14782.37292735621,1070.791279185093,-10403.164206541303,0,25,0,0,908.3331819444696,0.9999999998165137
2021-05-30,2021-05-30,7.0,9600.0,0.0,9600.0,14.36875,740.96875,86.859375,1.75,4.5,4434.5,9.0,1.4,6,-0.7818314824680299,0.6234898018587334,5,0.49999999999999994,-0.8660254037844387,1,0,0,0,5450.0,6.0,4600.0,5.0,10700.0,9.0,10500.0,12.0,13228.57142857143,4906.106496233121,5000.0,12796.42857142857,5183.311396488388,5000.0,13891.785714285714,5397.808233918522,5000.0,14789.374308782993,-5896.419017381822,707.044708598829,0,30,0,0,1371.428375510232,0.9999999998958333
2021-05-31,2021-05-31,11.0,12400.0,0.0,12400.0,10.919354838709678,746.483870967742,64.98387096774194,2.2290322580645165,4.5,3325.0,9.0,0.0,0,0.0,1.0,5,0.49999999999999994,-0.8660254037844387,0,0,1,0,9600.0,7.0,14950.0,15.0,18750.0,18.0,9200.0,9.0,12864.285714285714,4851.349836704741,-2550.0,12342.857142857143,4891.902930937366,-2550.0,14006.07142857143,5328.219311528561,-2550.0,14636.354504277468,-1273.9543708720262,-962.400133405441,0,0,0,0,1127.2726247933979,0.9999999999193548
2021-06-01,2021-06-01,18.0,17850.0,0.0,17850.0,13.737142857142857,747.5142857142857,58.77142857142857,1.1371428571428572,2.2,3403.0,9.0,0.0,1,0.7818314824680298,0.6234898018587336,6,1.2246467991473532e-16,-1.0,0,0,0,0,12400.0,11.0,11600.0,12.0,20150.0,17.0,17800.0,13.0,13757.142857142857,5146.068772327444,6250.0,12178.57142857143,4641.771639799103,6250.0,14007.857142857143,5329.546125587222,6250.0,14302.932620366302,2392.474719235408,1154.5926603982898,0,6,0,0,991.666611574077,0.9999999999439776
2021-06-02,2021-06-02,15.0,13550.0,0.0,13550.0,14.9,748.6060606060606,55.15151515151515,1.4242424242424243,4.0,3524.5,9.0,0.0,2,0.9749279121818236,-0.22252093395631434,6,1.2246467991473532e-16,-1.0,0,0,0,0,17850.0,18.0,17100.0,16.0,11350.0,17.0,22750.0,19.0,13250.0,4932.207078648113,-3550.0,12335.714285714286,4648.797552197557,-3550.0,13679.285714285714,5046.7128491732565,-3550.0,13876.492224499887,1108.6109910264418,-1435.1032155263292,0,12,0,0,903.3332731111152,0.9999999999261993
2021-06-03,2021-06-03,13.0,15700.0,0.0,15700.0,14.195238095238096,749.7142857142857,55.345238095238095,2.1523809523809527,5.8,15366.0,9.0,0.0,3,0.43388373911755823,-0.900968867902419,6,1.2246467991473532e-16,-1.0,0,0,0,0,13550.0,15.0,13600.0,11.0,7050.0,9.0,13750.0,14.0,13550.0,5020.126160433277,2100.0,12953.57142857143,4463.375071956919,2100.0,13748.92857142857,5061.158803984845,2100.0,13479.541665659772,889.7901477763496,1330.6681865638784,0,18,0,0,1207.6922147929067,0.9999999999363057
2021-06-04,2021-06-04,13.0,14150.0,0.0,14150.0,15.624444444444444,753.8888888888889,47.577777777777776,2.602222222222222,4.0,15476.5,9.0,0.0,4,-0.433883739117558,-0.9009688679024191,6,1.2246467991473532e-16,-1.0,0,1,0,0,15700.0,13.0,20300.0,16.0,9950.0,12.0,12670.0,15.0,12671.42857142857,4094.7992566645858,-6150.0,13253.57142857143,4386.450478712512,-6150.0,13801.785714285714,5057.20026011422,-6150.0,13216.50496547979,2257.1699451937757,-1323.6749106735642,0,24,0,0,1088.4614547337344,0.9999999999293286
2021-06-05,2021-06-05,14.0,13850.0,0.0,13850.0,17.695348837209302,752.9302325581396,47.95348837209303,1.0325581395348835,2.2,14735.5,9.0,0.0,5,-0.9749279121818236,-0.2225209339563146,6,1.2246467991473532e-16,-1.0,1,0,0,0,14150.0,13.0,5450.0,6.0,14700.0,14.0,9000.0,8.0,13871.42857142857,2574.370010775612,8400.0,13192.857142857143,4370.744398086671,8400.0,13975.0,4968.931251061706,8400.0,13046.35132607331,903.1570734111605,-99.50839948447174,0,30,0,0,989.2856436224541,0.9999999999277978
2021-06-06,2021-06-06,8.0,6850.0,0.0,6850.0,18.11951219512195,748.6829268292682,54.59756097560975,0.9658536585365854,1.8,13004.0,9.0,0.0,6,-0.7818314824680299,0.6234898018587334,6,1.2246467991473532e-16,-1.0,1,0,0,0,13850.0,14.0,9600.0,7.0,4600.0,5.0,4000.0,3.0,13478.57142857143,3409.2835443409754,-2750.0,13353.57142857143,4060.8574447784586,-2750.0,14076.785714285714,4782.73287254877,-2750.0,12955.278123382166,-5267.5628272662125,-837.7152961159536,0,36,0,0,856.2498929687634,0.9999999998540146
2021-06-07,2021-06-07,10.0,8800.0,0.0,8800.0,20.142857142857142,745.0952380952381,57.23809523809524,1.0595238095238095,3.1,12283.5,9.0,0.0,0,0.0,1.0,6,1.2246467991473532e-16,-1.0,0,0,1,0,6850.0,8.0,12400.0,11.0,14950.0,15.0,15450.0,15.0,12964.285714285714,3843.0363739403324,-3600.0,12914.285714285714,4204.961747353082,-3600.0,13839.285714285714,4876.2150839532715,-3600.0,12921.308805541765,-2651.51652841982,-1469.7922771219455,0,0,0,0,879.9999120000089,0.9999999998863636
2021-06-08,2021-06-08,15.0,16250.0,0.0,16250.0,17.26046511627907,745.9069767441861,60.58139534883721,1.516279069767442,2.7,14474.0,9.0,0.1,1,0.7818314824680298,0.6234898018587336,6,1.2246467991473532e-16,-1.0,0,0,0,0,8800.0,10.0,17850.0,18.0,11600.0,12.0,20050.0,16.0,12735.714285714286,3539.622659469292,-1600.0,13246.42857142857,4276.207174845161,-1600.0,13703.57142857143,4748.156144493001,-1600.0,12946.396520479097,2106.0500892418445,1197.5533902790594,0,6,0,0,1083.333261111116,0.9999999999384616
2021-06-09,2021-06-09,12.0,14300.0,0.0,14300.0,15.72,745.8125,63.8875,1.54,3.1,5898.0,9.0,0.7000000000000001,2,0.9749279121818236,-0.22252093395631434,6,1.2246467991473532e-16,-1.0,0,0,0,0,16250.0,15.0,13550.0,15.0,17100.0,16.0,19800.0,18.0,12842.857142857143,3579.5051533496962,750.0,13046.42857142857,4145.593781618889,750.0,13507.142857142857,4598.001060962646,750.0,12932.413034244748,1147.7308211277848,219.85614462746707,0,12,0,0,1191.6665673611194,0.9999999999300699
2021-06-10,2021-06-10,18.0,14900.0,0.0,14900.0,16.38139534883721,747.6744186046511,59.08139534883721,1.858139534883721,4.0,6140.5,9.0,0.0,3,0.43388373911755823,-0.900968867902419,6,1.2246467991473532e-16,-1.0,0,0,0,0,14300.0,12.0,15700.0,13.0,13600.0,11.0,14550.0,15.0,12728.57142857143,3484.591934844142,-800.0,13139.285714285714,4173.413036547639,-800.0,13519.642857142857,4601.415629309165,-800.0,12859.229980298787,2422.8538075049696,-382.0837878037564,0,18,0,0,827.7777317901259,0.9999999999328859
2021-06-11,2021-06-11,17.0,16200.0,0.0,16200.0,18.05128205128205,748.974358974359,60.6025641025641,1.9435897435897436,4.1,6130.5,9.0,0.0,4,-0.433883739117558,-0.9009688679024191,6,1.2246467991473532e-16,-1.0,0,1,0,0,14900.0,18.0,14150.0,13.0,20300.0,16.0,23200.0,22.0,13021.42857142857,3703.248252419422,2050.0,12846.42857142857,3755.174086188521,2050.0,13269.642857142857,4231.262382458242,2050.0,12816.010517335371,959.9903639341534,2423.999118730475,0,24,0,0,952.9411204152282,0.9999999999382716
2021-06-12,2021-06-12,7.0,5550.0,0.0,5550.0,14.376190476190477,748.9047619047619,84.66666666666667,1.2761904761904763,4.0,2595.5,9.0,2.8,5,-0.9749279121818236,-0.2225209339563146,6,1.2246467991473532e-16,-1.0,1,0,0,0,16200.0,17.0,13850.0,14.0,5450.0,6.0,16900.0,21.0,11835.714285714286,4611.192387885712,-8300.0,12853.57142857143,3740.087631928545,-8300.0,12864.285714285714,4410.464348251284,-8300.0,12854.911867226103,1032.2813501586102,-8337.193217384713,0,30,0,0,792.8570295918529,0.9999999998198198
2021-06-13,2021-06-13,6.0,9200.0,0.0,9200.0,18.673809523809524,747.4166666666666,79.46428571428571,1.1904761904761905,2.7,9124.0,9.0,1.7,6,-0.7818314824680299,0.6234898018587334,6,1.2246467991473532e-16,-1.0,1,0,0,0,5550.0,7.0,6850.0,8.0,9600.0,7.0,10700.0,9.0,12171.42857142857,4259.8764793180935,2350.0,12825.0,3768.27597797099,2350.0,12810.714285714286,4446.687430045983,2350.0,12915.818459772696,-5199.826361067856,1484.0079012951592,0,36,0,0,1533.3330777778203,0.9999999998913043
2021-06-14,2021-06-14,6.0,8050.0,0.0,8050.0,20.84390243902439,747.4878048780488,72.60975609756098,0.9780487804878047,1.8,4067.5,9.0,0.0,0,0.0,1.0,6,1.2246467991473532e-16,-1.0,0,0,1,0,9200.0,6.0,8800.0,10.0,12400.0,11.0,18750.0,18.0,12064.285714285714,4366.893850869495,-750.0,12514.285714285714,3979.4389134566945,-750.0,12428.57142857143,4376.588147121414,-750.0,13018.782201644002,-2473.012590890283,-2495.7696107537195,0,0,0,0,1341.6664430555927,0.9999999998757764
2021-06-15,2021-06-15,14.0,12400.0,0.0,12400.0,22.238636363636363,746.8636363636364,74.01136363636364,1.018181818181818,2.2,6209.0,9.0,0.0,1,0.7818314824680298,0.6234898018587336,6,1.2246467991473532e-16,-1.0,0,0,0,0,8050.0,6.0,16250.0,15.0,17850.0,18.0,20150.0,17.0,11514.285714285714,3976.8826030064233,-3850.0,12125.0,3672.0226034161724,-3850.0,12151.785714285714,4106.938170652924,-3850.0,13200.671309095946,1835.963130874489,-2636.634439970434,0,6,0,0,885.7142224489842,0.9999999999193548
2021-06-16,2021-06-16,15.0,15200.0,0.0,15200.0,23.616666666666667,742.8333333333334,68.54761904761905,1.2714285714285714,4.5,8193.0,9.0,0.3,2,0.9749279121818236,-0.22252093395631434,6,1.2246467991473532e-16,-1.0,0,0,0,0,12400.0,14.0,14300.0,12.0,13550.0,15.0,11350.0,17.0,11642.857142857143,4094.7556471081048,900.0,12242.857142857143,3746.991467156598,900.0,12289.285714285714,4143.387349760891,900.0,13523.268490323666,1370.483963228635,306.2475464476993,0,12,0,0,1013.3332657777823,0.9999999999342105
2021-06-17,2021-06-17,14.0,18150.0,0.0,18150.0,18.005128205128205,744.8717948717949,66.56410256410257,1.7230769230769232,3.1,12864.5,9.0,0.2,3,0.43388373911755823,-0.900968867902419,6,1.2246467991473532e-16,-1.0,0,0,0,0,15200.0,15.0,14900.0,18.0,15700.0,13.0,7050.0,9.0,12107.142857142857,4669.531433615552,3250.0,12417.857142857143,3971.369030702296,3250.0,12685.714285714286,4154.534718853434,3250.0,14060.541986137994,2812.252791284184,1277.2052225778225,0,18,0,0,1296.4284788265372,0.9999999999449035
2021-06-18,2021-06-18,13.0,12400.0,0.0,12400.0,14.892682926829268,752.3414634146342,65.3170731707317,1.1585365853658536,2.7,11878.0,9.0,0.0,4,-0.433883739117558,-0.9009688679024191,6,1.2246467991473532e-16,-1.0,0,1,0,0,18150.0,14.0,16200.0,17.0,14150.0,13.0,9950.0,12.0,11564.285714285714,4322.394618506638,-3800.0,12292.857142857143,3940.0730734562685,-3800.0,12773.214285714286,4120.44321022352,-3800.0,14711.936696573868,434.66623121325506,-2746.602927787124,0,24,0,0,953.8460804733785,0.9999999999193548
2021-06-19,2021-06-19,13.0,17900.0,0.0,17900.0,20.325641025641023,750.1538461538462,63.256410256410255,1.5128205128205128,4.5,6063.5,9.0,0.0,5,-0.9749279121818236,-0.2225209339563146,6,1.2246467991473532e-16,-1.0,1,0,0,0,12400.0,13.0,5550.0,7.0,13850.0,14.0,14700.0,14.0,13328.57142857143,3963.9896929374277,12350.0,12582.142857142857,4203.094425212464,12350.0,12887.5,4219.062231244162,12350.0,15307.733705928289,1107.4704050852781,1484.795888986433,0,30,0,0,1376.9229710059253,0.999999999944134
2021-06-20,2021-06-20,10.0,10400.0,0.0,10400.0,22.236363636363635,749.7272727272727,54.57954545454545,1.2840909090909092,3.1,14279.0,9.0,0.0,6,-0.7818314824680299,0.6234898018587334,6,1.2246467991473532e-16,-1.0,1,0,0,0,17900.0,13.0,9200.0,6.0,6850.0,8.0,4600.0,5.0,13500.0,3777.234438051188,1200.0,12835.714285714286,3928.8101825551234,1200.0,13094.642857142857,3929.549481427099,1200.0,15862.693264679121,-5330.467298808272,-132.2259658708499,0,36,0,0,1039.9998960000105,0.9999999999038461
2021-06-21,2021-06-21,14.0,16950.0,0.0,16950.0,19.759090909090908,751.625,68.64772727272727,1.0204545454545455,2.2,7411.5,9.0,1.1,0,0.0,1.0,6,1.2246467991473532e-16,-1.0,0,0,1,0,10400.0,10.0,8050.0,6.0,8800.0,10.0,14950.0,15.0,14771.42857142857,3068.36779939772,8900.0,13417.857142857143,3888.424989773925,8900.0,13166.07142857143,3982.346543774016,8900.0,16319.155266228257,-1566.5511978392879,2197.395931611032,0,0,0,0,1210.7141992347001,0.999999999941003
2021-06-22,2021-06-22,18.0,19600.0,0.0,19600.0,25.578048780487805,749.7682926829268,66.5609756097561,1.1487804878048782,2.5,13115.0,9.0,0.0,1,0.7818314824680298,0.6234898018587336,6,1.2246467991473532e-16,-1.0,0,0,0,0,16950.0,14.0,12400.0,14.0,16250.0,15.0,11600.0,12.0,15800.0,3336.04056729928,7200.0,13657.142857142857,4169.064511505954,7200.0,13451.785714285714,4149.307888356902,7200.0,16642.40340719672,513.9115575407329,2443.6850352625443,0,6,0,0,1088.888828395065,0.9999999999489796
2021-06-23,2021-06-23,15.0,16750.0,0.0,16750.0,24.16304347826087,748.5652173913044,73.31521739130434,1.108695652173913,4.0,11975.0,9.0,0.3,2,0.9749279121818236,-0.22252093395631434,6,1.2246467991473532e-16,-1.0,0,0,0,0,19600.0,18.0,15200.0,15.0,14300.0,12.0,17100.0,16.0,16021.42857142857,3341.0149584191904,1550.0,13832.142857142857,4248.782954377181,1550.0,13439.285714285714,4138.4233252589665,1550.0,16887.308403818137,2002.395997108077,-2139.7044009262136,0,12,0,0,1116.6665922222273,0.9999999999402985
2021-06-24,2021-06-24,22.0,19100.0,0.0,19100.0,24.68780487804878,748.9756097560976,72.6829268292683,1.0585365853658537,2.2,11095.0,9.0,0.2,3,0.43388373911755823,-0.900968867902419,6,1.2246467991473532e-16,-1.0,0,0,0,0,16750.0,15.0,18150.0,14.0,14900.0,18.0,13600.0,11.0,16157.142857142857,3459.0977353721846,950.0,14132.142857142857,4472.377062972903,950.0,13635.714285714286,4274.620562386891,950.0,17081.4220429599,2858.9826539028236,-840.4046968627244,0,18,0,0,868.18177871901,0.999999999947644
2021-06-25,2021-06-25,9.0,6400.0,0.0,6400.0,25.85116279069768,745.1627906976744,68.0,1.0325581395348835,2.7,7609.0,9.0,0.3,4,-0.433883739117558,-0.9009688679024191,6,1.2246467991473532e-16,-1.0,0,1,0,0,19100.0,22.0,12400.0,13.0,16200.0,17.0,20300.0,16.0,15300.0,4962.106407565224,-6000.0,13432.142857142857,4872.8291870035555,-6000.0,13139.285714285714,4279.134499345857,-6000.0,17222.158946020598,862.7712751707746,-11684.930221191373,0,24,0,0,711.1110320987742,0.99999999984375
2021-06-26,2021-06-26,18.0,19800.0,0.0,19800.0,25.404545454545453,743.5681818181819,64.88636363636364,1.115909090909091,3.1,11536.5,9.0,0.0,5,-0.9749279121818236,-0.2225209339563146,6,1.2246467991473532e-16,-1.0,1,0,0,0,6400.0,9.0,17900.0,13.0,5550.0,7.0,5450.0,6.0,15571.42857142857,5175.411186792871,1900.0,14450.0,4579.1752700509,1900.0,13651.785714285714,4182.336803458803,1900.0,17314.03408781935,587.8449592565224,1898.1209529241278,0,30,0,0,1099.9999388888923,0.999999999949495
2021-06-27,2021-06-27,9.0,10000.0,0.0,10000.0,25.345238095238095,744.9047619047619,63.535714285714285,1.0238095238095235,2.7,14458.5,9.0,0.0,6,-0.7818314824680299,0.6234898018587334,6,1.2246467991473532e-16,-1.0,1,0,0,0,19800.0,18.0,10400.0,10.0,9200.0,6.0,9600.0,7.0,15514.285714285714,5243.783167214464,-400.0,14507.142857142857,4513.137112187726,-400.0,13666.07142857143,4168.6451651858515,-400.0,17329.613995829022,-5298.43462856917,-2031.1793672598524,0,36,0,0,1111.1109876543348,0.9999999999
2021-06-28,2021-06-28,15.0,16950.0,0.0,16950.0,26.28717948717949,745.6282051282051,60.37179487179487,1.051282051282051,2.7,13207.5,9.0,0.0,0,0.0,1.0,6,1.2246467991473532e-16,-1.0,0,0,1,0,10000.0,9.0,16950.0,14.0,8050.0,6.0,12400.0,11.0,15514.285714285714,5243.783167214464,0.0,15142.857142857143,4145.472838524541,0.0,13828.57142857143,4205.979618384333,0.0,17288.592414829636,-711.6889462503294,373.09653142069146,0,0,0,0,1129.9999246666716,0.999999999941003
2021-06-29,2021-06-29,13.0,17300.0,0.0,17300.0,28.381395348837213,743.8837209302326,57.325581395348834,0.9860465116279068,2.7,13622.0,9.0,0.1,1,0.7818314824680298,0.6234898018587336,6,1.2246467991473532e-16,-1.0,0,0,0,0,16950.0,15.0,19600.0,18.0,12400.0,14.0,17850.0,18.0,15185.714285714286,5012.0450155695025,-2300.0,15492.857142857143,4102.712852156785,-2300.0,13808.92857142857,4187.747860468322,-2300.0,17197.74147503428,-672.7293979209231,774.9879228866448,0,6,0,0,1330.769128402375,0.9999999999421965
2021-06-30,2021-06-30,18.0,22650.0,0.0,22650.0,28.34761904761905,740.9285714285714,59.05952380952381,1.188095238095238,2.7,14916.0,9.0,0.0,2,0.9749279121818236,-0.22252093395631434,6,1.2246467991473532e-16,-1.0,0,0,0,0,17300.0,13.0,16750.0,15.0,15200.0,15.0,13550.0,15.0,16028.57142857143,5759.329904804967,5900.0,16025.0,4523.390066344872,5900.0,14133.92857142857,4507.792708834334,5900.0,16973.34198399677,2565.468640405762,3111.1893755974706,0,12,0,0,1258.3332634259298,0.9999999999558499
2021-07-01,2021-07-01,17.0,20100.0,0.0,20100.0,25.0175,740.6625,71.25,1.035,2.2,11882.0,9.0,0.9,3,0.43388373911755823,-0.900968867902419,7,-0.4999999999999998,-0.8660254037844388,0,0,0,0,22650.0,18.0,19100.0,22.0,18150.0,14.0,15700.0,13.0,16171.42857142857,5859.739552151397,1000.0,16164.285714285714,4622.78756111122,1000.0,14291.07142857143,4639.186023180342,1000.0,16599.492827906062,2592.0839119813,908.4232601126387,0,21,0,0,1182.3528716263015,0.9999999999502487
2021-07-02,2021-07-02,20.0,17400.0,0.0,17400.0,22.629268292682926,739.8170731707318,75.84146341463415,1.0829268292682928,3.8,10243.5,9.0,0.1,4,-0.433883739117558,-0.9009688679024191,7,-0.4999999999999998,-0.8660254037844388,0,1,0,0,20100.0,17.0,6400.0,9.0,12400.0,13.0,14150.0,13.0,17742.85714285714,3974.1276371287186,11000.0,16521.428571428572,4501.141491363559,11000.0,14407.142857142857,4676.036511867433,11000.0,16102.118831019348,2337.161263311739,-1039.2800943310867,0,28,0,0,869.9999565000021,0.9999999999425288
2021-07-03,2021-07-03,9.0,12300.0,0.0,12300.0,20.233333333333334,739.6888888888889,83.08888888888889,1.3133333333333337,2.7,12951.5,9.0,0.7000000000000001,5,-0.9749279121818236,-0.2225209339563146,7,-0.4999999999999998,-0.8660254037844388,1,0,0,0,17400.0,20.0,19800.0,18.0,17900.0,13.0,13850.0,14.0,16671.428571428572,4322.793959818979,-7500.0,16121.42857142857,4616.555254470828,-7500.0,14351.785714285714,4692.024007367627,-7500.0,15525.228081793477,-312.4057339818944,-2912.8223478115833,0,35,0,0,1366.6665148148318,0.9999999999186991
2021-07-04,2021-07-04,10.0,11950.0,0.0,11950.0,16.292105263157897,740.7894736842105,91.94736842105264,1.3526315789473686,3.6,1525.0,9.0,2.3000000000000003,6,-0.7818314824680299,0.6234898018587334,7,-0.4999999999999998,-0.8660254037844388,1,0,0,0,12300.0,9.0,10000.0,9.0,10400.0,10.0,6850.0,8.0,16950.0,3859.1881702416586,1950.0,16232.142857142857,4485.515455451994,1950.0,14533.92857142857,4484.418571078619,1950.0,14913.000729173968,-5210.891938652983,2247.891209479014,0,42,0,0,1194.999880500012,0.9999999999163179
2021-07-05,2021-07-05,15.0,14900.0,0.0,14900.0,17.084615384615383,746.8974358974359,65.88461538461539,1.907692307692308,4.0,13695.0,9.0,0.0,0,0.0,1.0,7,-0.4999999999999998,-0.8660254037844388,0,0,1,0,11950.0,10.0,16950.0,15.0,16950.0,14.0,8800.0,10.0,16657.14285714286,3936.202545117604,-2050.0,16085.714285714286,4493.731898280777,-2050.0,14751.785714285714,4341.43435383712,-2050.0,14344.401380997266,-1711.7038659902328,2267.302484992966,0,0,0,0,993.3332671111156,0.9999999999328859
2021-07-06,2021-07-06,11.0,8950.0,0.0,8950.0,19.10909090909091,749.25,57.96590909090909,1.2068181818181818,2.7,13492.0,9.0,0.0,1,0.7818314824680298,0.6234898018587336,7,-0.4999999999999998,-0.8660254037844388,0,0,0,0,14900.0,15.0,17300.0,13.0,19600.0,18.0,16250.0,15.0,15464.285714285714,4864.644067633492,-8350.0,15325.0,4747.337310373177,-8350.0,14491.07142857143,4465.548234175275,-8350.0,13848.26273877559,-1796.8475904559657,-3101.4151483196238,0,7,0,0,813.6362896694283,0.9999999998882682
2021-07-07,2021-07-07,14.0,14800.0,0.0,14800.0,21.02380952380953,751.5357142857143,57.54761904761905,1.0761904761904764,2.7,13672.5,9.0,0.0,2,0.9749279121818236,-0.22252093395631434,7,-0.4999999999999998,-0.8660254037844388,0,0,0,0,8950.0,11.0,22650.0,18.0,16750.0,15.0,14300.0,12.0,14342.857142857143,3696.6683842153016,-7850.0,15185.714285714286,4730.889840327965,-7850.0,14508.92857142857,4465.755578129838,-7850.0,13397.503462624403,3557.978574946347,-2155.4820375707513,0,14,0,0,1057.1427816326584,0.9999999999324324
2021-07-08,2021-07-08,12.0,15150.0,0.0,15150.0,24.373809523809523,750.1904761904761,55.29761904761905,1.2238095238095237,3.1,9007.0,9.0,0.0,3,0.43388373911755823,-0.900968867902419,7,-0.4999999999999998,-0.8660254037844388,0,0,0,0,14800.0,14.0,20100.0,17.0,19100.0,22.0,14900.0,18.0,13635.714285714286,2768.831625691313,-4950.0,14903.57142857143,4595.334769997861,-4950.0,14517.857142857143,4466.816214032873,-4950.0,13007.931139517737,1798.3512600281053,343.71760045415795,0,21,0,0,1262.4998947916756,0.9999999999339934
