date,По дням,Количество заказ-нарядов,Работ,Запчастей,Всего по заказ-наряду,temperature_mean,pressure_mean,humidity_mean,wind_speed_avg_mean,wind_speed_avg_max,solar_rad_sum,uv_max,pcp_sum,dow,dow_sin,dow_cos,month,month_sin,month_cos,is_weekend,is_friday,is_monday,is_peak_month,lag_1,lag_1_orders,lag_7,lag_7_orders,lag_14,lag_14_orders,lag_28,lag_28_orders,ma7,std7,growth_wow_7,ma14,std14,growth_wow_14,ma28,std28,growth_wow_28,stl_trend,stl_seasonal,stl_resid,is_anomaly,dow_x_month,is_friday_dec,is_friday_mar,avg_check,work_share,parts_share
2023-03-03,2023-03-03,10.0,118940.0,179492.22,298432.22,-12.29375,738.2916666666666,95.33333333333331,3.2687500000000003,4.8,2544.0,1.0,0.0,4,-0.433883739117558,-0.9009688679024191,3,1.0,6.123233995736766e-17,0,1,0,0,769148.28,16.0,177712.84,8.0,364021.61,15.0,208528.26,13.0,367447.97714285686,299961.0657661539,120719.37999999998,363339.01214285713,298876.4695252211,120719.37999999998,443991.06535714294,393864.2278725436,120719.37999999998,330424.6654283287,-22070.099345367387,-9922.346082961303,0,12,0,1,29843.219015678096,0.3985494595710928,0.6014505404255565
2023-03-04,2023-03-04,1.0,5140.0,45357.9,50497.9,-3.5083333333333333,737.3541666666666,94.29166666666669,3.991666666666666,6.1,2687.5,1.0,2.6,5,-0.9749279121818236,-0.2225209339563146,3,1.0,6.123233995736766e-17,1,0,0,0,298432.22,10.0,90498.46,8.0,103467.01,4.0,359457.75,12.0,361733.6114285712,306427.6924985693,-40000.560000000005,359555.50428571424,302729.7052044634,-40000.560000000005,432956.78500000003,400590.56635911093,-40000.560000000005,333582.10566605517,-281882.4154918003,-1201.7901742548565,0,15,0,0,50497.8495021505,0.1017864109180424,0.8982135890621548
2023-03-05,2023-03-05,11.0,293510.0,500349.41,793859.41,-2.4,731.96875,96.53125,3.7604166666666665,5.7,1775.0,1.0,0.7,6,-0.7818314824680299,0.6234898018587334,3,1.0,6.123233995736766e-17,1,0,0,0,50497.9,1.0,481901.0,7.0,580258.6,11.0,298901.92,6.0,406299.0985714283,346837.50046790496,311958.41000000003,374812.705,319619.9236835558,311958.41000000003,450633.8382142857,405348.33022886305,311958.41000000003,344807.54614662187,43057.245907792894,405994.6179455852,0,18,0,0,72169.0307119063,0.36972541523395214,0.6302745847647881
2023-03-06,2023-03-06,5.0,61620.0,65398.28,127018.28,-3.495833333333333,735.6875,91.89583333333331,4.395833333333333,6.2,3172.0,1.0,0.1,0,0.0,1.0,3,1.0,6.123233995736766e-17,0,0,1,0,793859.41,11.0,181817.69,8.0,169020.94,7.0,327003.48,11.0,398470.6114285711,353306.8512252103,-54799.41,371812.515,321889.3089198912,-54799.41,443491.5096428572,409349.55008413084,-54799.41,362809.8813089041,-145476.64496388068,-90314.95634502341,0,0,0,0,25403.650919269814,0.4851270226578007,0.5148729773343265
2023-03-07,2023-03-07,7.0,271817.0,343052.92,614869.92,-4.2625,740.78125,94.48958333333331,3.233333333333333,5.0,2624.5,1.0,0.8,1,0.7818314824680298,0.6234898018587336,3,1.0,6.123233995736766e-17,0,0,0,0,127018.28,5.0,728266.23,32.0,442981.9,15.0,334019.4,15.0,382271.1385714283,337930.2040884018,-113396.30999999994,384090.23071428575,328032.23130566237,-113396.30999999994,453521.8853571429,410008.12289477873,-113396.30999999994,383699.4141722733,222955.9717748463,8214.534052880423,0,3,0,0,87838.54745163608,0.4420723654843254,0.5579276345140481
2023-03-08,2023-03-08,7.0,64595.0,157456.0,222051.0,-6.2250000000000005,745.1979166666666,96.08333333333331,2.95,4.9,2134.0,1.0,0.4,2,0.9749279121818236,-0.22252093395631434,3,1.0,6.123233995736766e-17,0,0,0,0,614869.92,7.0,22071.96,4.0,955714.04,21.0,787469.3,13.0,410839.5728571426,309675.8771976837,199979.04,331685.72785714286,285538.9732461616,199979.04,433328.3746428572,406863.3384717485,199979.04,404900.72967572266,-211202.65193976532,28352.92226404266,0,6,0,0,31721.566896919016,0.2909016397120891,0.7090983602834074
2023-03-09,2023-03-09,19.0,206164.0,500237.43,706401.43,-0.2,741.59375,97.27083333333331,6.108333333333333,9.3,2093.5,1.5,4.5,3,0.43388373911755823,-0.900968867902419,3,1.0,6.123233995736766e-17,0,0,0,0,222051.0,7.0,769148.28,16.0,85455.0,10.0,1805478.07,31.0,401875.7371428569,298273.9576399771,-62746.84999999998,376039.0442857143,292491.13342886296,-62746.84999999998,394075.63750000007,311397.82212408225,-62746.84999999998,427892.36297436693,347616.6451647062,-69107.5781390731,0,9,0,0,37179.020674788386,0.29185105132036343,0.7081489486782209
2023-03-10,2023-03-10,8.0,198686.0,435987.15,634673.15,2.245833333333333,737.0416666666666,98.21875,8.295833333333333,10.6,2752.0,1.0,0.7000000000000001,4,-0.433883739117558,-0.9009688679024191,3,1.0,6.123233995736766e-17,0,1,0,0,706401.43,19.0,298432.22,10.0,177712.84,8.0,435333.09,16.0,449910.1557142855,305817.7723903887,336240.93000000005,408679.0664285715,294148.9606205507,336240.93000000005,401194.92535714287,314637.8355555726,336240.93000000005,453497.59784690326,30690.37759946216,150485.1745536346,0,12,0,1,79334.13383323328,0.31305247433216127,0.6869475256662632
2023-03-11,2023-03-11,5.0,38045.0,113458.82,151503.82,-2.74375,747.0416666666666,85.63541666666667,3.985416666666667,7.6,5572.0,2.0,0.0,5,-0.9749279121818236,-0.2225209339563146,3,1.0,6.123233995736766e-17,1,0,0,0,634673.15,8.0,50497.9,1.0,90498.46,8.0,18314.4,1.0,464339.5728571426,285542.1142566634,101005.92000000001,413036.5921428572,289487.78638875345,101005.92000000001,405951.69035714294,309601.4597551996,101005.92000000001,476464.4224811016,-272263.2834182232,-52697.31906287838,0,15,0,0,30300.757939848412,0.25111578044533056,0.7488842195480689
2023-03-12,2023-03-12,13.0,168142.0,328787.8,496929.8,-3.1666666666666665,750.9895833333334,91.30208333333331,6.229166666666667,9.7,3043.5,1.0,0.6,6,-0.7818314824680299,0.6234898018587334,3,1.0,6.123233995736766e-17,1,0,0,0,151503.82,5.0,793859.41,11.0,481901.0,7.0,433624.51,12.0,421921.05714285694,248021.9347126844,-296929.61000000004,414110.0778571429,289790.5013228497,-296929.61000000004,408212.59357142856,310041.8627159661,-296929.61000000004,483859.8567829486,-57918.96975260496,70988.91296965629,0,18,0,0,38225.36629035644,0.3383616760348477,0.6616383239631399
2023-03-13,2023-03-13,7.0,92225.0,332065.46,424290.46,2.002083333333333,744.1354166666666,91.53125,7.791666666666667,11.2,2157.5,1.0,1.6,0,0.0,1.0,3,1.0,6.123233995736766e-17,0,0,1,0,496929.8,13.0,127018.28,5.0,181817.69,8.0,307825.3,10.0,464388.51142857125,211936.64697282529,297272.18000000005,431429.56142857147,281979.99575910973,297272.18000000005,412372.0635714286,309425.82937755407,297272.18000000005,477852.5852878508,-89179.30207739041,35617.17678953963,0,0,0,0,60612.914198155115,0.21736288862064593,0.7826371113769972
2023-03-14,2023-03-14,21.0,222983.0,492121.97,715104.97,-3.1645833333333333,752.4479166666666,80.57291666666667,4.79375,7.2,5992.5,2.0,0.7,1,0.7818314824680298,0.6234898018587336,3,1.0,6.123233995736766e-17,0,0,0,0,424290.46,7.0,614869.92,7.0,728266.23,32.0,222684.33,14.0,478707.804285714,226672.1741553799,100235.04999999993,430489.47142857144,280934.2505830621,100235.04999999993,429958.515,312226.36195087293,100235.04999999993,465479.4913914439,184138.7656747659,65486.71293379017,0,3,0,0,34052.615997494475,0.3118185572108221,0.6881814427877796
2023-03-15,2023-03-15,13.0,222057.0,461758.85,683815.85,1.4604166666666665,754.3854166666666,86.0625,6.64375,7.9,4377.5,2.0,2.5,2,0.9749279121818236,-0.22252093395631434,3,1.0,6.123233995736766e-17,0,0,0,0,715104.97,21.0,222051.0,7.0,22071.96,4.0,398663.45,8.0,544674.2114285711,205757.6545150384,461764.85,477756.8921428571,261960.53057716915,461764.85,440142.5292857142,315797.83142277465,461764.85,448196.4932449878,-138607.117515816,374226.4742708282,0,6,0,0,52601.21518452191,0.32473216290566426,0.6752678370928733
2023-03-16,2023-03-16,7.0,105805.0,60350.56,166155.56,1.6895833333333332,755.8958333333334,84.05208333333333,4.08125,4.7,4268.0,2.0,0.4,3,0.43388373911755823,-0.900968867902419,3,1.0,6.123233995736766e-17,0,0,0,0,683815.85,13.0,706401.43,19.0,769148.28,16.0,1252207.05,21.0,467496.2299999997,234322.73501871663,-540245.8700000001,434685.98357142863,259928.71204754926,-540245.8700000001,401354.97607142857,276630.39203423925,-540245.8700000001,424567.98516803776,394610.44197317865,-653022.8671412164,0,9,0,0,23736.505180499258,0.6367827835515297,0.36321721644245175
2023-03-17,2023-03-17,16.0,181410.0,239025.14,420435.14,4.18125,751.6145833333334,82.0625,4.027083333333334,5.0,4045.0,1.0,0.0,4,-0.433883739117558,-0.9009688679024191,3,1.0,6.123233995736766e-17,0,1,0,0,166155.56,7.0,634673.15,8.0,298432.22,10.0,364021.61,15.0,436890.7999999997,222543.12019352464,-214238.01,443400.47785714286,257038.30367252047,-214238.01,403369.74500000005,276553.8394254181,-214238.01,398542.12745892693,83624.494437283,-61731.48189620994,0,12,0,1,26277.194607675337,0.4314815360094984,0.5685184639881231
2023-03-18,2023-03-18,9.0,139230.0,63977.7,203207.7,-0.48125,759.125,80.75,4.8375,7.0,5258.0,2.0,0.0,5,-0.9749279121818236,-0.2225209339563146,3,1.0,6.123233995736766e-17,1,0,0,0,420435.14,16.0,151503.82,5.0,50497.9,1.0,103467.01,4.0,444277.0685714283,212105.63649631524,51703.880000000005,454308.3207142857,241875.2641914368,51703.880000000005,406931.9125,273169.5041191617,51703.880000000005,375407.98587655,-267427.0302376027,95226.7443610527,0,15,0,0,22578.630824596577,0.6851610445830292,0.3148389554120496
2023-03-19,2023-03-19,6.0,62400.0,45817.7,108217.7,-2.3625000000000003,762.7604166666666,82.14583333333333,3.5500000000000003,4.5,6812.5,3.0,0.0,6,-0.7818314824680299,0.6234898018587334,3,1.0,6.123233995736766e-17,1,0,0,0,203207.7,9.0,496929.8,13.0,793859.41,11.0,580258.6,11.0,388746.7685714283,244441.91394281166,-388712.1,405333.91285714286,237203.61965743895,-388712.1,390073.30892857147,276620.6585056248,-388712.1,359361.28704938956,-154411.5963571093,-96731.99069228029,0,18,0,0,18036.28032728661,0.5766154704768572,0.4233845295139022
2023-03-20,2023-03-20,17.0,202405.0,372521.9,574926.9,-0.2520833333333334,754.3645833333334,97.76041666666669,3.883333333333333,5.0,3385.0,2.0,1.9,0,0.0,1.0,3,1.0,6.123233995736766e-17,0,0,1,0,108217.7,6.0,424290.46,7.0,127018.28,5.0,169020.94,7.0,410266.2599999997,254515.6064341078,150636.44,437327.38571428566,226753.72625902665,150636.44,404569.95035714284,275239.63447320915,150636.44,347523.24799520214,-131761.22855432497,359164.88055912283,0,0,0,0,33819.227422398384,0.3520534523600269,0.6479465476382338
2023-03-21,2023-03-21,12.0,74325.0,81052.75,155377.75,1.2,748.2083333333334,93.92708333333331,4.691666666666666,5.6,2700.0,1.0,2.0,1,0.7818314824680298,0.6234898018587336,3,1.0,6.123233995736766e-17,0,0,0,0,574926.9,17.0,715104.97,21.0,614869.92,7.0,442981.9,15.0,330305.22857142834,229475.60186101065,-559727.22,404506.51642857137,232266.02685283805,-559727.22,394298.3735714285,279092.59376337816,-559727.22,341869.2536732233,111583.44554872361,-298074.94922194694,0,3,0,0,12948.14475432127,0.4783503429514306,0.5216496570421334
2023-03-22,2023-03-22,8.0,58120.0,173874.83,231994.83,2.5812500000000003,744.3020833333334,89.72916666666667,5.9375,7.3,4273.0,2.0,0.0,2,0.9749279121818236,-0.22252093395631434,3,1.0,6.123233995736766e-17,0,0,0,0,155377.75,12.0,683815.85,13.0,222051.0,7.0,955714.04,21.0,265759.3685714283,169059.31394992667,-451821.02,405216.79,231679.619240684,-451821.02,368451.2589285714,257879.60767544297,-451821.02,337020.8325993389,-41304.65034715959,-63721.35225217935,0,6,0,0,28999.350125081237,0.25052282414978594,0.7494771758459036
2023-03-23,2023-03-23,23.0,226098.36,829387.67,1055486.03,1.2976190476190477,749.0357142857143,89.61904761904762,5.076190476190476,7.4,2779.5,2.0,0.0,3,0.43388373911755823,-0.900968867902419,3,1.0,6.123233995736766e-17,0,0,0,0,231994.83,8.0,166155.56,7.0,706401.43,19.0,85455.0,10.0,392806.57857142825,334725.4187905402,889330.47,430151.4042857143,280276.56738050346,889330.47,403095.2242857143,282441.42350265844,889330.47,330963.0054383714,418016.53128336126,306506.4932782674,0,9,0,0,45890.69496127413,0.2142125557074268,0.7857874442916257
2023-03-24,2023-03-24,10.0,141998.0,340617.03,482615.03,5.633333333333333,743.8958333333334,86.19791666666667,7.345833333333334,8.4,4510.5,2.0,0.1,4,-0.433883739117558,-0.9009688679024191,3,1.0,6.123233995736766e-17,0,1,0,0,1055486.03,23.0,420435.14,16.0,634673.15,8.0,177712.84,8.0,401689.41999999975,336401.6751705925,62179.890000000014,419290.11,274630.68130140915,62179.890000000014,413984.58821428573,279290.18810393935,62179.890000000014,328418.7342969464,91556.2555597437,62640.04014330992,0,12,0,1,48261.49817385019,0.2942262283039668,0.7057737716939612
2023-03-25,2023-03-25,5.0,23595.0,3828.25,27423.25,4.808333333333334,741.1145833333334,92.03125,5.252083333333333,7.5,6035.3,2.0,0.3,5,-0.9749279121818236,-0.2225209339563146,3,1.0,6.123233995736766e-17,1,0,0,0,482615.03,10.0,203207.7,9.0,151503.82,5.0,90498.46,8.0,376577.35571428546,359458.4780770853,-175784.45,410427.21214285714,285715.9118766159,-175784.45,411731.90214285714,282234.8347156727,-175784.45,333144.5517131745,-234456.45989501203,-71264.84181816247,0,15,0,0,5484.64890307022,0.8604013017836908,0.1395986981798438
2023-03-26,2023-03-26,8.0,68755.0,48008.42,116763.42,6.289583333333333,741.6979166666666,95.25,4.454166666666667,7.7,3936.7,3.0,0.9,6,-0.7818314824680299,0.6234898018587334,3,1.0,6.123233995736766e-17,1,0,0,0,27423.25,5.0,108217.7,6.0,496929.8,13.0,481901.0,7.0,377798.1728571426,358408.1305773604,8545.720000000001,383272.4707142857,294784.0115764454,8545.720000000001,398691.27428571426,287263.373275691,8545.720000000001,336979.418297832,-249164.68995794927,28948.69166011724,0,18,0,0,14595.425675571792,0.5888402378023114,0.4111597621891243
2023-03-27,2023-03-27,14.0,501715.0,447152.34,948867.34,8.387500000000001,739.7395833333334,82.47916666666667,4.327083333333333,6.3,3809.5,2.0,0.8,0,0.0,1.0,3,1.0,6.123233995736766e-17,0,0,1,0,116763.42,8.0,574926.9,17.0,424290.46,7.0,181817.69,8.0,431218.2357142855,415937.22787026316,373940.43999999994,420742.2478571428,331456.95592265995,373940.43999999994,426085.90464285715,302011.3526190495,373940.43999999994,337627.4493554522,-127335.09099138697,738574.9816359348,0,0,0,0,67776.23373026901,0.5287514690931098,0.4712485309058364
2023-03-28,2023-03-28,12.0,175256.0,145329.82,320585.82,5.045833333333333,744.0520833333334,82.05208333333333,5.154166666666667,6.4,5979.5,3.0,0.9,1,0.7818314824680298,0.6234898018587336,3,1.0,6.123233995736766e-17,0,0,0,0,948867.34,14.0,155377.75,12.0,715104.97,21.0,728266.23,32.0,454819.3885714283,402134.9529085929,165208.07,392562.3085714286,321114.9625605482,165208.07,411525.89,296683.8089977879,165208.07,334462.354414817,43113.01896153082,-56989.553376347816,0,3,0,0,26715.48277370977,0.5466742103548227,0.453325789642058
2023-03-29,2023-03-29,9.0,119520.0,369403.43,488923.43,1.775,754.4166666666666,70.48958333333333,5.5687500000000005,7.5,6086.0,3.0,0.0,2,0.9749279121818236,-0.22252093395631434,3,1.0,6.123233995736766e-17,0,0,0,0,320585.82,12.0,231994.83,8.0,683815.85,13.0,22071.96,4.0,491523.47428571404,389948.09365844575,256928.6,378641.42142857146,311600.88060109084,256928.6,428199.15678571427,286944.742685169,256928.6,329781.84062141663,20657.85055850209,138483.7388200813,0,6,0,0,54324.8195194645,0.2444554559386846,0.7555445440592701
2023-03-30,2023-03-30,12.0,304275.0,493477.56,797752.56,3.5083333333333333,754.5208333333334,73.36458333333333,5.64375,7.2,7655.0,3.0,0.0,3,0.43388373911755823,-0.900968867902419,3,1.0,6.123233995736766e-17,0,0,0,0,488923.43,9.0,1055486.03,23.0,166155.56,7.0,769148.28,16.0,454704.4071428568,336300.9756254712,-257733.46999999997,423755.4928571429,323947.57497084705,-257733.46999999997,429220.7382142857,288251.49102959625,-257733.46999999997,328088.4048337862,500016.6876570768,-30352.53249086294,0,9,0,0,66479.37446005213,0.3814152598891297,0.6185847401096166
2023-03-31,2023-03-31,31.0,369732.0,2099295.5,2469027.5,5.822916666666667,750.1354166666666,69.46875,6.7562500000000005,8.2,3929.5,2.0,0.7000000000000001,4,-0.433883739117558,-0.9009688679024191,3,1.0,6.123233995736766e-17,0,1,0,0,797752.56,12.0,482615.03,10.0,420435.14,16.0,298432.22,10.0,738477.6171428569,833828.3150418544,1986412.47,570083.5185714286,635344.0309851704,1986412.47,506741.9982142857,479924.3614808476,1986412.47,330114.8474082229,72974.09323538173,2065938.5593563952,1,12,0,1,79646.04581786948,0.14974802832283168,0.8502519716767634
2023-04-01,2023-04-01,5.0,57635.0,88886.8,146521.8,6.252083333333334,749.1666666666666,77.16666666666667,5.672916666666667,8.7,5093.0,2.5,0.2,5,-0.9749279121818236,-0.2225209339563146,4,0.8660254037844387,-0.4999999999999998,1,0,0,1,2469027.5,31.0,27423.25,5.0,203207.7,9.0,50497.9,1.0,755491.6957142855,817965.4615897222,119098.54999999999,566034.5257142858,638036.8709259576,119098.54999999999,510171.42321428575,476876.8072666495,119098.54999999999,333768.00459886016,-198294.88047151986,11048.67587265966,0,20,0,0,29304.35413912917,0.3933544359925052,0.6066455640006699
2023-04-02,2023-04-02,5.0,27250.0,92.4,27342.4,6.43125,753.4791666666666,84.42708333333333,3.0187500000000003,4.0,5021.0,3.0,0.1,6,-0.7818314824680299,0.6234898018587334,4,0.8660254037844387,-0.4999999999999998,1,0,0,1,146521.8,5.0,116763.42,8.0,108217.7,6.0,793859.41,11.0,742717.264285714,830209.8391457152,-89421.01999999999,560257.7185714286,642848.7914074102,-89421.01999999999,482795.8157142857,481962.4748856067,-89421.01999999999,338870.4480744302,-220800.71986633734,-90727.32820809289,0,24,0,0,5468.478906304219,0.9966206331193815,0.0033793668440451692
2023-04-03,2023-04-03,4.0,90580.0,62087.98,152667.98,9.233333333333333,752.6354166666666,63.739583333333336,3.2145833333333336,4.3,9094.5,4.0,0.0,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,27342.4,5.0,948867.34,14.0,574926.9,17.0,127018.28,5.0,628974.4985714284,851526.9274455211,-796199.36,530096.3671428572,651949.0130138515,-796199.36,483711.8764285714,481285.10725834075,-796199.36,342320.63862701535,-178720.14781660953,-10932.510810405773,0,0,0,0,38166.985458253635,0.5933136732365666,0.4066863267568832
2023-04-04,2023-04-04,10.0,113605.0,233753.09,347358.09,10.954166666666666,752.71875,62.364583333333336,3.125,4.2,8385.5,4.0,0.0,1,0.7818314824680298,0.6234898018587336,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,152667.98,4.0,320585.82,12.0,155377.75,12.0,614869.92,7.0,632799.1085714282,849969.6543605672,26772.27000000002,543809.2485714286,645447.6284937813,26772.27000000002,474157.88249999995,481240.2451896189,26772.27000000002,345115.5854355183,10162.776322007181,-7920.27175752545,0,4,0,0,34735.805526419455,0.32705442386464334,0.6729455761324776
2023-04-05,2023-04-05,14.0,138432.0,329460.78,467892.78,10.972916666666668,749.8229166666666,64.01041666666667,1.6,3.0,4257.0,2.0,0.0,2,0.9749279121818236,-0.22252093395631434,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,347358.09,10.0,488923.43,9.0,231994.83,8.0,222051.0,7.0,629794.7299999997,850599.9042134173,-21030.649999999965,560659.1021428572,639735.1956578008,-21030.649999999965,482937.9460714286,478706.2639062433,-21030.649999999965,348313.30638685444,57226.02228036254,62353.451332783035,0,8,0,0,33420.91046993497,0.2958626546870506,0.7041373453108122
2023-04-06,2023-04-06,14.0,244459.0,529489.47,773948.47,6.527083333333334,752.6458333333334,71.29166666666667,5.835416666666667,6.7,4069.2,2.0,0.0,3,0.43388373911755823,-0.900968867902419,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,467892.78,14.0,797752.56,12.0,1055486.03,23.0,706401.43,19.0,626394.1457142854,849863.7834549856,-23804.090000000084,540549.2764285714,627287.9085008583,-23804.090000000084,485350.34035714285,480042.4286061856,-23804.090000000084,347601.72514534544,339442.4762846356,86904.26857001893,0,12,0,0,55282.02962271217,0.3158595300274761,0.6841404699712319
2023-04-07,2023-04-07,10.0,94889.0,312877.76,407766.76,1.2913043478260868,759.5108695652174,60.35869565217392,5.771739130434782,7.7,8771.0,5.0,0.0,4,-0.433883739117558,-0.9009688679024191,4,0.8660254037844387,-0.4999999999999998,0,1,0,1,773948.47,14.0,2469027.5,31.0,482615.03,10.0,634673.15,8.0,331928.32571428537,251376.25318456662,-2061260.74,535202.9714285714,628138.0433806956,-2061260.74,477246.5407142857,479343.02666046924,-2061260.74,341093.47617367166,51846.647658779395,14826.636167548946,0,16,0,0,40776.67192233281,0.23270410761232058,0.767295892385227
2023-04-08,2023-04-08,7.0,69240.0,95679.64,164919.64,2.91875,761.0729166666666,46.125,1.8770833333333328,2.6,8182.7,3.0,0.0,5,-0.9749279121818236,-0.2225209339563146,4,0.8660254037844387,-0.4999999999999998,1,0,0,1,407766.76,10.0,146521.8,5.0,27423.25,5.0,151503.82,5.0,334556.58857142826,249201.42153076205,18397.840000000026,545024.1421428572,620617.8896606341,18397.840000000026,477725.6771428571,479011.95567774505,18397.840000000026,328967.2463533068,-132124.79330602227,-31922.813047284493,0,20,0,0,23559.945205722113,0.4198408388447862,0.5801591611491501
2023-04-09,2023-04-09,12.0,315755.75,328595.2,644350.95,5.385416666666667,758.1875,51.489583333333336,1.9604166666666665,3.1,10421.5,5.0,0.0,6,-0.7818314824680299,0.6234898018587334,4,0.8660254037844387,-0.4999999999999998,1,0,0,1,164919.64,7.0,27342.4,5.0,116763.42,8.0,496929.8,13.0,422700.6671428568,230873.13600063554,617008.5499999999,582708.9657142857,608512.8069071904,617008.5499999999,482990.7182142857,480039.9387022626,617008.5499999999,312657.23624260054,-161613.15988560213,493306.8736430015,0,24,0,0,53695.908025341,0.490036912337151,0.509963087661297
2023-04-10,2023-04-10,15.0,110710.0,135561.13,246271.13,4.957446808510638,754.3297872340426,62.95744680851064,3.8574468085106384,5.7,4877.7,3.0,0.0,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,644350.95,12.0,152667.98,4.0,948867.34,14.0,424290.46,7.0,436072.54571428534,214776.0496640455,93603.15,532523.5221428572,604953.9225937906,93603.15,476632.88499999995,482020.972348069,93603.15,295460.4089531481,-97164.4609342963,47975.1819811482,0,0,0,0,16418.074238795052,0.4495451821719844,0.550454817823955
2023-04-11,2023-04-11,7.0,104428.0,214512.37,318940.37,3.7458333333333336,754.65625,57.125,2.2375000000000003,3.9,10644.5,5.0,0.0,1,0.7818314824680298,0.6234898018587336,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,246271.13,15.0,347358.09,10.0,320585.82,12.0,715104.97,21.0,432012.8714285711,216989.56745409558,-28417.72000000003,532405.99,604998.4240219399,-28417.72000000003,462484.14928571426,480573.98728515935,-28417.72000000003,280102.595724988,30833.198955883778,8004.575319128227,0,4,0,0,45562.903491013785,0.32742170581815205,0.6725782941787125
2023-04-12,2023-04-12,7.0,75938.0,162448.89,238386.89,9.01875,750.125,53.21875,3.579166666666667,5.8,7653.5,4.5,0.0,2,0.9749279121818236,-0.22252093395631434,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,318940.37,7.0,467892.78,14.0,488923.43,9.0,683815.85,13.0,399226.3157142853,227737.34121400118,-229505.89,514510.5228571429,610067.6658320152,-229505.89,446575.97214285715,480348.3513330901,-229505.89,269118.39619746804,49790.62882401095,-80522.13502147899,0,8,0,0,34055.26513496212,0.318549396737721,0.6814506032580842
2023-04-13,2023-04-13,9.0,183575.0,195324.86,378899.86,8.079166666666667,750.0416666666666,59.739583333333336,5.533333333333334,8.9,8327.2,5.0,0.0,3,0.43388373911755823,-0.900968867902419,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,238386.89,7.0,773948.47,14.0,797752.56,12.0,166155.56,7.0,342790.7999999997,157526.44188154067,-395048.61,484592.4728571428,605361.060974414,-395048.61,454173.98285714287,477422.1114720211,-395048.61,262938.16040970763,200541.56712527567,-84579.86753498332,0,12,0,0,42099.97976666892,0.48449476861647695,0.5155052313808838
2023-04-14,2023-04-14,13.0,145200.0,94811.58,240011.58,-1.6166666666666665,755.3020833333334,41.4375,9.0625,10.7,9997.3,5.0,0.0,4,-0.433883739117558,-0.9009688679024191,4,0.8660254037844387,-0.4999999999999998,0,1,0,1,378899.86,9.0,407766.76,10.0,2469027.5,31.0,420435.14,16.0,318825.77428571397,158749.75844319287,-167755.18000000002,325377.04999999993,202094.7812316923,-167755.18000000002,447730.28428571427,479108.94100013305,-167755.18000000002,259777.15700157234,-5070.914728879173,-14694.662272693182,0,16,0,0,18462.427810582478,0.6049708101558893,0.3950291898399443
2023-04-15,2023-04-15,4.0,21068.0,207615.37,228683.37,0.7875000000000001,757.46875,44.26041666666666,4.8812500000000005,6.4,11131.8,5.0,0.0,5,-0.9749279121818236,-0.2225209339563146,4,0.8660254037844387,-0.4999999999999998,1,0,0,1,240011.58,13.0,164919.64,7.0,146521.8,5.0,203207.7,9.0,327934.87857142824,150037.01723688794,63763.72999999998,331245.7335714285,197645.40798289602,63763.72999999998,448640.1296428572,478651.35637312685,63763.72999999998,258039.8345726904,-49091.73877155309,19735.274198862695,0,20,0,0,57170.82820729294,0.09212738119045505,0.907872618805172
2023-04-16,2023-04-16,10.0,95980.0,112764.95,208744.95,1.9166666666666667,757.7604166666666,58.708333333333336,4.3625,5.9,8726.0,3.5,0.0,6,-0.7818314824680299,0.6234898018587334,4,0.8660254037844387,-0.4999999999999998,1,0,0,1,228683.37,4.0,644350.95,12.0,27342.4,5.0,108217.7,6.0,265705.44999999966,60616.603336515334,-435605.99999999994,344203.0585714286,181474.07292694805,-435605.99999999994,452230.38857142854,476374.9540022165,-435605.99999999994,255744.66681057314,-76307.81051697485,29308.093706401705,0,24,0,0,20874.49291255071,0.4597955543333633,0.5402044456618461
2023-04-17,2023-04-17,10.0,122122.0,133686.74,255808.74,6.452083333333333,758.5729166666666,58.66666666666666,2.864583333333333,4.2,10635.5,5.0,0.0,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,208744.95,10.0,246271.13,15.0,152667.98,4.0,574926.9,17.0,267067.9657142854,60212.8066829068,9537.609999999986,351570.2557142857,175081.2821786142,9537.609999999986,440833.31142857147,477147.5286044545,9537.609999999986,251619.54377440084,-50050.22273408045,54239.418959679606,0,0,0,0,25580.871441912856,0.47739572932309743,0.5226042706729934
2023-04-18,2023-04-18,14.0,170025.0,137722.44,307747.44,9.166666666666666,756.8541666666666,60.57291666666666,2.5770833333333334,4.8,6038.0,3.0,0.0,1,0.7818314824680298,0.6234898018587336,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,255808.74,10.0,318940.37,7.0,347358.09,10.0,155377.75,12.0,265468.9757142854,58736.23023092224,-11192.929999999993,348740.9235714286,175474.2025643825,-11192.929999999993,446275.08607142855,474633.63803425874,-11192.929999999993,238989.37413935212,21651.70511034382,47106.36075030407,0,4,0,0,21981.958429860115,0.5524822562275336,0.447517743769217
