По дням,Количество заказ-нарядов,Работ,Запчастей,Всего по заказ-наряду
2020-01-05,2.0,2650.0,0.0,2650.0
2020-01-06,3.0,4550.0,0.0,4550.0
2020-01-07,2.5,3115.0,0.0,3115.0
2020-01-08,2.0,1680.0,0.0,1680.0
2020-01-09,3.0,2160.0,0.0,2160.0
2020-01-10,2.0,1230.0,0.0,1230.0
2020-01-11,1.0,300.0,0.0,300.0
2020-01-12,2.0,1400.0,0.0,1400.0
2020-01-13,1.0,1300.0,0.0,1300.0
2020-01-14,2.0,1600.0,0.0,1600.0
2020-01-15,1.0,1550.0,0.0,1550.0
2020-01-16,2.0,525.0,0.0,525.0
2020-01-17,3.0,2800.0,0.0,2800.0
2020-01-18,1.0,200.0,0.0,200.0
2020-01-19,3.0,1407.5,0.0,1407.5
2020-01-20,5.0,2615.0,0.0,2615.0
2020-01-21,3.0,825.0,0.0,825.0
2020-01-22,3.0,6800.0,0.0,6800.0
2020-01-23,3.0,4075.0,0.0,4075.0
2020-01-24,2.0,3275.0,0.0,3275.0
2020-01-25,1.0,100.0,0.0,100.0
2020-01-26,1.0,1400.0,0.0,1400.0
2020-01-27,2.0,7550.0,0.0,7550.0
2020-01-28,1.0,275.0,0.0,275.0
2020-01-29,1.0,287.5,0.0,287.5
2020-01-30,1.0,300.0,0.0,300.0
2020-01-31,1.5,4550.0,0.0,4550.0
2020-02-01,2.0,8800.0,0.0,8800.0
2020-02-02,3.0,1600.0,0.0,1600.0
2020-02-03,2.0,2200.0,0.0,2200.0
2020-02-04,2.0,1250.0,0.0,1250.0
2020-02-05,2.0,3000.0,0.0,3000.0
2020-02-06,2.0,2070.0,0.0,2070.0
2020-02-07,2.0,2150.0,0.0,2150.0
2020-02-08,2.0,470.0,0.0,470.0
2020-02-09,1.0,700.0,0.0,700.0
2020-02-10,3.0,2700.0,0.0,2700.0
2020-02-11,1.0,950.0,0.0,950.0
2020-02-12,1.0,200.0,0.0,200.0
2020-02-13,2.0,3150.0,0.0,3150.0
2020-02-14,2.0,2750.0,0.0,2750.0
2020-02-15,3.0,2320.0,0.0,2320.0
2020-02-16,1.0,750.0,0.0,750.0
2020-02-17,2.0,1625.0,0.0,1625.0
2020-02-18,1.6666666666666667,1216.6666666666667,0.0,1216.6666666666667
2020-02-19,1.3333333333333335,808.3333333333334,0.0,808.3333333333334
2020-02-20,1.0,400.0,0.0,400.0
2020-02-21,1.0,700.0,0.0,700.0
2020-02-22,2.0,1950.0,0.0,1950.0
2020-02-23,2.0,1425.0,0.0,1425.0
2020-02-24,2.0,900.0,0.0,900.0
2020-02-25,2.0,1700.0,0.0,1700.0
2020-02-26,3.0,2650.0,0.0,2650.0
2020-02-27,1.0,150.0,0.0,150.0
2020-02-28,4.0,2640.0,0.0,2640.0
2020-02-29,1.0,1450.0,0.0,1450.0
2020-03-01,2.0,1800.0,0.0,1800.0
2020-03-02,2.0,1875.0,0.0,1875.0
2020-03-03,2.0,450.0,0.0,450.0
2020-03-04,2.0,2700.0,0.0,2700.0
2020-03-05,3.0,890.0,0.0,890.0
2020-03-06,4.0,3350.0,0.0,3350.0
2020-03-07,3.0,2300.0,0.0,2300.0
2020-03-08,2.3333333333333335,1966.6666666666667,0.0,1966.6666666666667
2020-03-09,1.6666666666666667,1633.3333333333335,0.0,1633.3333333333335
2020-03-10,1.0,1300.0,0.0,1300.0
2020-03-11,4.0,2550.0,0.0,2550.0
2020-03-12,1.0,10.0,0.0,10.0
2020-03-13,3.0,1650.0,0.0,1650.0
2020-03-14,1.0,1350.0,0.0,1350.0
2020-03-15,4.0,4535.0,0.0,4535.0
2020-03-16,7.0,7720.0,0.0,7720.0
2020-03-17,2.0,3590.0,0.0,3590.0
2020-03-18,2.0,1050.0,0.0,1050.0
2020-03-19,3.0,1100.0,0.0,1100.0
2020-03-20,3.0,2250.0,0.0,2250.0
2020-03-21,3.0,2650.0,0.0,2650.0
2020-03-22,2.0,650.0,0.0,650.0
2020-03-23,1.0,250.0,0.0,250.0
2020-03-24,2.0,400.0,0.0,400.0
2020-03-25,1.0,1300.0,0.0,1300.0
2020-03-26,4.0,5500.0,0.0,5500.0
2020-03-27,3.0,2650.0,0.0,2650.0
2020-03-28,2.0,2700.0,0.0,2700.0
2020-03-29,4.0,4602.222222222223,0.0,4602.222222222223
2020-03-30,6.0,6504.444444444444,0.0,6504.444444444444
2020-03-31,8.0,8406.666666666666,0.0,8406.666666666666
2020-04-01,10.0,10308.888888888889,0.0,10308.888888888889
2020-04-02,12.0,12211.111111111111,0.0,12211.111111111111
2020-04-03,14.0,14113.333333333332,0.0,14113.333333333332
2020-04-04,16.0,16015.555555555555,0.0,16015.555555555555
2020-04-05,18.0,17917.777777777777,0.0,17917.777777777777
2020-04-06,20.0,19820.0,0.0,19820.0
2020-04-07,4.0,2500.0,0.0,2500.0
2020-04-08,4.0,3400.0,0.0,3400.0
2020-04-09,8.0,14950.0,0.0,14950.0
2020-04-10,5.0,2500.0,0.0,2500.0
2020-04-11,4.0,2200.0,0.0,2200.0
2020-04-12,5.0,4750.0,0.0,4750.0
2020-04-13,2.0,1750.0,0.0,1750.0
2020-04-14,6.0,8150.0,0.0,8150.0
2020-04-15,5.0,2750.0,0.0,2750.0
2020-04-16,3.5,2925.0,0.0,2925.0
2020-04-17,2.0,3100.0,0.0,3100.0
2020-04-18,2.0,2150.0,0.0,2150.0
2020-04-19,1.0,100.0,0.0,100.0
2020-04-20,7.0,5850.0,0.0,5850.0
2020-04-21,5.5,4425.0,0.0,4425.0
2020-04-22,4.0,3000.0,0.0,3000.0
2020-04-23,1.0,400.0,0.0,400.0
2020-04-24,1.0,150.0,0.0,150.0
2020-04-25,1.0,1150.0,0.0,1150.0
2020-04-26,2.5,1495.0,0.0,1495.0
2020-04-27,4.0,1840.0,0.0,1840.0
2020-04-28,3.0,4150.0,0.0,4150.0
2020-04-29,1.0,3100.0,0.0,3100.0
2020-04-30,4.0,5100.0,0.0,5100.0
2020-05-01,2.0,3500.0,0.0,3500.0
2020-05-02,2.0,1250.0,0.0,1250.0
2020-05-03,3.0,2850.0,0.0,2850.0
2020-05-04,1.0,1150.0,0.0,1150.0
2020-05-05,6.0,15400.0,0.0,15400.0
2020-05-06,9.0,7300.0,0.0,7300.0
2020-05-07,2.0,3300.0,0.0,3300.0
2020-05-08,4.0,4150.0,0.0,4150.0
2020-05-09,2.0,3850.0,0.0,3850.0
2020-05-10,2.0,2733.333333333333,0.0,2733.333333333333
2020-05-11,2.0,1616.6666666666665,0.0,1616.6666666666665
2020-05-12,2.0,500.0,0.0,500.0
2020-05-13,4.0,3400.0,0.0,3400.0
2020-05-14,2.0,2600.0,0.0,2600.0
2020-05-15,2.0,1775.0,0.0,1775.0
2020-05-16,3.0,2850.0,0.0,2850.0
2020-05-17,4.0,2270.0,0.0,2270.0
2020-05-18,5.0,5600.0,0.0,5600.0
2020-05-19,3.0,3250.0,0.0,3250.0
2020-05-20,4.0,5700.0,0.0,5700.0
2020-05-21,1.0,900.0,0.0,900.0
2020-05-22,2.0,1550.0,0.0,1550.0
2020-05-23,3.0,1700.0,0.0,1700.0
2020-05-24,4.0,2350.0,0.0,2350.0
2020-05-25,6.0,5150.0,0.0,5150.0
2020-05-26,5.5,9025.0,0.0,9025.0
2020-05-27,5.0,12900.0,0.0,12900.0
2020-05-28,3.0,1350.0,0.0,1350.0
2020-05-29,4.0,3150.0,0.0,3150.0
2020-05-30,1.0,1250.0,0.0,1250.0
2020-05-31,2.5,2050.0,0.0,2050.0
2020-06-01,4.0,2850.0,0.0,2850.0
2020-06-02,2.0,3550.0,0.0,3550.0
2020-06-03,1.0,100.0,0.0,100.0
2020-06-04,8.0,13500.0,0.0,13500.0
2020-06-05,5.0,12400.0,0.0,12400.0
2020-06-06,2.0,2000.0,0.0,2000.0
2020-06-07,2.0,3700.0,0.0,3700.0
2020-06-08,2.0,750.0,0.0,750.0
2020-06-09,2.0,1950.0,0.0,1950.0
2020-06-10,1.0,1000.0,0.0,1000.0
2020-06-11,3.0,2220.0,0.0,2220.0
2020-06-12,1.0,50.0,0.0,50.0
2020-06-13,4.0,7550.0,0.0,7550.0
2020-06-14,1.0,1800.0,0.0,1800.0
2020-06-15,2.0,2800.0,0.0,2800.0
2020-06-16,2.0,5600.0,0.0,5600.0
2020-06-17,3.0,6250.0,0.0,6250.0
2020-06-18,5.0,10850.0,0.0,10850.0
2020-06-19,3.0,6600.0,0.0,6600.0
2020-06-20,4.0,1600.0,0.0,1600.0
2020-06-21,5.0,8900.0,0.0,8900.0
2020-06-22,1.0,100.0,0.0,100.0
2020-06-23,4.0,7150.0,0.0,7150.0
2020-06-24,4.0,6250.0,0.0,6250.0
2020-06-25,2.0,1750.0,0.0,1750.0
2020-06-26,3.0,2750.0,0.0,2750.0
2020-06-27,1.0,1250.0,0.0,1250.0
2020-06-28,4.0,9950.0,0.0,9950.0
2020-06-29,3.0,4550.0,0.0,4550.0
2020-06-30,5.0,7150.0,0.0,7150.0
2020-07-01,5.0,6350.0,0.0,6350.0
2020-07-02,4.0,5950.0,0.0,5950.0
2020-07-03,2.0,3390.0,0.0,3390.0
2020-07-04,3.0,5100.0,0.0,5100.0
2020-07-05,1.0,500.0,0.0,500.0
2020-07-06,2.0,5050.0,0.0,5050.0
2020-07-07,1.0,200.0,0.0,200.0
2020-07-08,1.0,200.0,0.0,200.0
2020-07-09,2.0,3300.0,0.0,3300.0
2020-07-10,2.0,10400.0,0.0,10400.0
2020-07-11,3.0,3450.0,0.0,3450.0
2020-07-12,2.0,10950.0,0.0,10950.0
2020-07-13,3.0,2350.0,0.0,2350.0
2020-07-14,1.0,8000.0,0.0,8000.0
2020-07-15,5.0,3500.0,0.0,3500.0
2020-07-16,4.0,3950.0,0.0,3950.0
2020-07-17,2.0,650.0,0.0,650.0
2020-07-18,5.0,12020.0,0.0,12020.0
2020-07-19,5.5,9435.0,0.0,9435.0
2020-07-20,6.0,6850.0,0.0,6850.0
2020-07-21,3.0,2600.0,0.0,2600.0
2020-07-22,5.0,5600.0,0.0,5600.0
2020-07-23,2.0,2450.0,0.0,2450.0
2020-07-24,8.0,6675.0,0.0,6675.0
2020-07-25,1.0,1000.0,0.0,1000.0
2020-07-26,2.0,1650.0,0.0,1650.0
2020-07-27,3.0,2300.0,0.0,2300.0
2020-07-28,2.0,400.0,0.0,400.0
2020-07-29,5.0,3575.0,0.0,3575.0
2020-07-30,5.0,3950.0,0.0,3950.0
2020-07-31,2.0,1250.0,0.0,1250.0
2020-08-01,5.0,3175.0,0.0,3175.0
2020-08-02,6.0,4247.5,0.0,4247.5
2020-08-03,7.0,5320.0,0.0,5320.0
2020-08-04,1.0,800.0,0.0,800.0
2020-08-05,3.0,5050.0,0.0,5050.0
2020-08-06,3.0,2700.0,0.0,2700.0
2020-08-07,3.0,1750.0,0.0,1750.0
2020-08-08,5.0,4650.0,0.0,4650.0
2020-08-09,5.0,8150.0,0.0,8150.0
2020-08-10,5.0,11650.0,0.0,11650.0
2020-08-11,4.0,8025.0,0.0,8025.0
2020-08-12,3.0,4400.0,0.0,4400.0
2020-08-13,1.0,3850.0,0.0,3850.0
2020-08-14,5.0,2100.0,0.0,2100.0
2020-08-15,3.666666666666667,1583.3333333333335,0.0,1583.3333333333335
2020-08-16,2.3333333333333335,1066.6666666666667,0.0,1066.6666666666667
2020-08-17,1.0,550.0,0.0,550.0
2020-08-18,3.0,4375.0,0.0,4375.0
2020-08-19,2.0,2250.0,0.0,2250.0
2020-08-20,2.0,3200.0,0.0,3200.0
2020-08-21,4.0,4250.0,0.0,4250.0
2020-08-22,4.0,4500.0,0.0,4500.0
2020-08-23,4.5,3920.0,0.0,3920.0
2020-08-24,5.0,3340.0,0.0,3340.0
2020-08-25,5.0,7350.0,0.0,7350.0
2020-08-26,1.0,700.0,0.0,700.0
2020-08-27,4.0,3400.0,0.0,3400.0
2020-08-28,3.0,5050.0,0.0,5050.0
2020-08-29,2.0,3300.0,0.0,3300.0
2020-08-30,5.0,8805.0,0.0,8805.0
2020-08-31,8.0,14310.0,0.0,14310.0
2020-09-01,4.0,5300.0,0.0,5300.0
2020-09-02,3.0,3600.0,0.0,3600.0
2020-09-03,1.0,1000.0,0.0,1000.0
2020-09-04,5.0,2630.0,0.0,2630.0
2020-09-05,2.0,700.0,0.0,700.0
2020-09-06,4.5,4040.0,0.0,4040.0
2020-09-07,7.0,7380.0,0.0,7380.0
2020-09-08,1.0,60.0,0.0,60.0
2020-09-09,4.0,2600.0,0.0,2600.0
2020-09-10,2.0,2670.0,0.0,2670.0
2020-09-11,2.0,2600.0,0.0,2600.0
2020-09-12,3.0,4350.0,0.0,4350.0
2020-09-13,3.0,3425.0,0.0,3425.0
2020-09-14,3.0,2500.0,0.0,2500.0
2020-09-15,4.0,3250.0,0.0,3250.0
2020-09-16,2.5,1825.0,0.0,1825.0
2020-09-17,1.0,400.0,0.0,400.0
2020-09-18,3.0,700.0,0.0,700.0
2020-09-19,3.6666666666666665,4933.333333333333,0.0,4933.333333333333
2020-09-20,4.333333333333333,9166.666666666666,0.0,9166.666666666666
2020-09-21,5.0,13400.0,0.0,13400.0
2020-09-22,1.0,750.0,0.0,750.0
2020-09-23,1.0,250.0,0.0,250.0
2020-09-24,5.0,10600.0,0.0,10600.0
2020-09-25,9.0,20950.0,0.0,20950.0
2020-09-26,1.0,200.0,0.0,200.0
2020-09-27,5.5,5580.0,0.0,5580.0
2020-09-28,10.0,10960.0,0.0,10960.0
2020-09-29,1.0,450.0,0.0,450.0
2020-09-30,3.0,3950.0,0.0,3950.0
2020-10-01,3.0,3500.0,0.0,3500.0
2020-10-02,4.0,3010.0,0.0,3010.0
2020-10-03,3.6666666666666665,3106.6666666666665,0.0,3106.6666666666665
2020-10-04,3.3333333333333335,3203.3333333333335,0.0,3203.3333333333335
2020-10-05,3.0,3300.0,0.0,3300.0
2020-10-06,2.0,1600.0,0.0,1600.0
2020-10-07,2.0,850.0,0.0,850.0
2020-10-08,6.0,4180.0,0.0,4180.0
2020-10-09,4.0,3890.0,0.0,3890.0
2020-10-10,4.666666666666667,5143.333333333333,0.0,5143.333333333333
2020-10-11,5.333333333333333,6396.666666666666,0.0,6396.666666666666
2020-10-12,6.0,7650.0,0.0,7650.0
2020-10-13,5.0,8500.0,0.0,8500.0
2020-10-14,7.0,9200.0,0.0,9200.0
2020-10-15,9.0,9900.0,0.0,9900.0
2020-10-16,4.0,6200.0,0.0,6200.0
2020-10-17,7.0,7213.333333333333,0.0,7213.333333333333
2020-10-18,10.0,8226.666666666666,0.0,8226.666666666666
2020-10-19,13.0,9240.0,0.0,9240.0
2020-10-20,5.0,3100.0,0.0,3100.0
2020-10-21,10.0,5940.0,0.0,5940.0
2020-10-22,11.0,6265.0,0.0,6265.0
2020-10-23,5.0,1460.0,0.0,1460.0
2020-10-24,9.666666666666668,6652.666666666667,0.0,6652.666666666667
2020-10-25,14.333333333333334,11845.333333333334,0.0,11845.333333333334
2020-10-26,19.0,17038.0,0.0,17038.0
2020-10-27,1.0,500.0,0.0,500.0
2020-10-28,14.0,7120.0,0.0,7120.0
2020-10-29,5.0,710.0,0.0,710.0
2020-10-30,4.0,6410.0,0.0,6410.0
2020-10-31,5.0,4731.666666666667,0.0,4731.666666666667
2020-11-01,6.0,3053.3333333333335,0.0,3053.3333333333335
2020-11-02,7.0,1375.0,0.0,1375.0
2020-11-03,5.0,4530.0,0.0,4530.0
2020-11-04,3.0,8650.0,0.0,8650.0
2020-11-05,7.0,5480.0,0.0,5480.0
2020-11-06,3.0,4090.0,0.0,4090.0
2020-11-07,4.666666666666667,7063.333333333334,0.0,7063.333333333334
2020-11-08,6.333333333333334,10036.666666666668,0.0,10036.666666666668
2020-11-09,8.0,13010.0,0.0,13010.0
2020-11-10,10.0,8370.0,0.0,8370.0
2020-11-11,9.0,12310.0,0.0,12310.0
2020-11-12,6.0,2760.0,0.0,2760.0
2020-11-13,2.0,1550.0,0.0,1550.0
2020-11-14,1.0,50.0,0.0,50.0
2020-11-15,3.0,3000.01,0.0,3000.01
2020-11-16,5.0,5950.02,0.0,5950.02
2020-11-17,4.0,5000.0,0.0,5000.0
2020-11-18,3.0,3555.0,0.0,3555.0
2020-11-19,2.0,2110.0,0.0,2110.0
2020-11-20,3.0,2155.0,0.0,2155.0
2020-11-21,4.0,2200.0,0.0,2200.0
2020-11-22,4.5,4350.0,0.0,4350.0
2020-11-23,5.0,6500.0,0.0,6500.0
2020-11-24,4.0,6075.0,0.0,6075.0
2020-11-25,3.0,5650.0,0.0,5650.0
2020-11-26,3.0,3010.0,0.0,3010.0
2020-11-27,5.0,6030.0,0.0,6030.0
2020-11-28,7.0,9050.0,0.0,9050.0
2020-11-29,7.0,8280.0,0.0,8280.0
2020-11-30,7.0,7510.0,0.0,7510.0
2020-12-01,3.0,4200.0,0.0,4200.0
2020-12-02,1.0,650.0,0.0,650.0
2020-12-03,2.0,2525.0,0.0,2525.0
2020-12-04,3.0,4400.0,0.0,4400.0
2020-12-05,1.0,10.0,0.0,10.0
2020-12-06,3.0,2305.0,0.0,2305.0
2020-12-07,5.0,4600.0,0.0,4600.0
2020-12-08,2.0,1500.0,0.0,1500.0
2020-12-09,2.0,1540.0,0.0,1540.0
2020-12-10,1.0,1200.0,0.0,1200.0
2020-12-11,2.0,1550.0,0.0,1550.0
2020-12-12,2.6666666666666665,2253.3333333333335,0.0,2253.3333333333335
2020-12-13,3.333333333333333,2956.666666666667,0.0,2956.666666666667
2020-12-14,4.0,3660.0,0.0,3660.0
2020-12-15,3.0,3800.0,0.0,3800.0
2020-12-16,3.0,3150.0,0.0,3150.0
2020-12-17,5.0,7600.0,0.0,7600.0
2020-12-18,3.0,300.0,0.0,300.0
2020-12-19,4.0,2100.0,0.0,2100.0
2020-12-20,3.0,1483.3333333333335,0.0,1483.3333333333335
2020-12-21,2.0,866.6666666666667,0.0,866.6666666666667
2020-12-22,1.0,250.0,0.0,250.0
2020-12-23,3.0,2575.0,0.0,2575.0
2020-12-24,5.0,4900.0,0.0,4900.0
2020-12-25,1.0,1000.0,0.0,1000.0
2020-12-26,2.666666666666667,1511.6666666666667,0.0,1511.6666666666667
2020-12-27,4.333333333333334,2023.3333333333335,0.0,2023.3333333333335
2020-12-28,6.0,2535.0,0.0,2535.0
2020-12-29,2.0,1260.0,0.0,1260.0
2020-12-30,2.0,1050.0,0.0,1050.0
2020-12-31,1.0,200.0,0.0,200.0
2021-01-01,1.6,339.0,0.0,339.0
2021-01-02,2.2,478.0,0.0,478.0
2021-01-03,2.8,617.0,0.0,617.0
2021-01-04,3.4,756.0,0.0,756.0
2021-01-05,4.0,895.0,0.0,895.0
2021-01-06,3.0,4150.0,0.0,4150.0
2021-01-07,3.0,3950.0,0.0,3950.0
2021-01-08,3.0,3750.0,0.0,3750.0
2021-01-09,3.0,3566.6666666666665,0.0,3566.6666666666665
2021-01-10,3.0,3383.3333333333335,0.0,3383.3333333333335
2021-01-11,3.0,3200.0,0.0,3200.0
2021-01-12,2.0,2200.0,0.0,2200.0
2021-01-13,1.0,40.0,0.0,40.0
2021-01-14,3.0,5000.0,0.0,5000.0
2021-01-15,1.0,50.0,0.0,50.0
2021-01-16,5.0,13100.0,0.0,13100.0
2021-01-17,3.5,6930.0,0.0,6930.0
2021-01-18,2.0,760.0,0.0,760.0
2021-01-19,1.5,405.0,0.0,405.0
2021-01-20,1.0,50.0,0.0,50.0
2021-01-21,2.0,660.0,0.0,660.0
2021-01-22,3.0,1270.0,0.0,1270.0
2021-01-23,2.3333333333333335,1146.6666666666667,0.0,1146.6666666666667
2021-01-24,1.6666666666666667,1023.3333333333334,0.0,1023.3333333333334
2021-01-25,1.0,900.0,0.0,900.0
2021-01-26,2.0,1600.0,0.0,1600.0
2021-01-27,2.0,1416.6666666666667,0.0,1416.6666666666667
2021-01-28,2.0,1233.3333333333333,0.0,1233.3333333333333
2021-01-29,2.0,1050.0,0.0,1050.0
2021-01-30,2.0,1350.0,0.0,1350.0
2021-01-31,2.5,1675.0,0.0,1675.0
2021-02-01,3.0,2000.0,0.0,2000.0
2021-02-02,3.0,460.0,0.0,460.0
2021-02-03,2.0,1465.0,0.0,1465.0
2021-02-04,2.0,1300.0,0.0,1300.0
2021-02-05,3.0,4400.0,0.0,4400.0
2021-02-06,2.0,2500.0,0.0,2500.0
2021-02-07,2.0,1750.0,0.0,1750.0
2021-02-08,2.0,1000.0,0.0,1000.0
2021-02-09,2.0,250.0,0.0,250.0
2021-02-10,1.0,250.0,0.0,250.0
2021-02-11,1.0,3450.0,0.0,3450.0
2021-02-12,1.0,950.0,0.0,950.0
2021-02-13,1.0,1550.0,0.0,1550.0
2021-02-14,2.0,2950.0,0.0,2950.0
2021-02-15,1.0,1150.0,0.0,1150.0
2021-02-16,1.0,1600.0,0.0,1600.0
2021-02-17,1.0,975.0,0.0,975.0
2021-02-18,1.0,350.0,0.0,350.0
2021-02-19,2.0,275.0,0.0,275.0
2021-02-20,3.0,200.0,0.0,200.0
2021-02-21,1.0,50.0,0.0,50.0
2021-02-22,1.0,950.0,0.0,950.0
2021-02-23,1.5,1275.0,0.0,1275.0
2021-02-24,2.0,1600.0,0.0,1600.0
2021-02-25,3.0,3850.0,0.0,3850.0
2021-02-26,5.0,1545.0,0.0,1545.0
2021-02-27,3.0,810.0,0.0,810.0
2021-02-28,3.0,1725.0,0.0,1725.0
2021-03-01,3.0,2640.0,0.0,2640.0
2021-03-02,1.0,750.0,0.0,750.0
2021-03-03,2.0,775.0,0.0,775.0
2021-03-04,2.0,1800.0,0.0,1800.0
2021-03-05,4.0,650.0,0.0,650.0
2021-03-06,1.0,1900.0,0.0,1900.0
2021-03-07,2.0,2066.6666666666665,0.0,2066.6666666666665
2021-03-08,3.0,2233.3333333333335,0.0,2233.3333333333335
2021-03-09,4.0,2400.0,0.0,2400.0
2021-03-10,1.0,10.0,0.0,10.0
2021-03-11,1.5,1480.0,0.0,1480.0
2021-03-12,2.0,2950.0,0.0,2950.0
2021-03-13,4.0,2440.0,0.0,2440.0
2021-03-14,4.0,1950.0,0.0,1950.0
2021-03-15,4.0,5000.0,0.0,5000.0
2021-03-16,8.0,4765.0,0.0,4765.0
2021-03-17,5.0,2600.0,0.0,2600.0
2021-03-18,4.0,5650.0,0.0,5650.0
2021-03-19,3.0,2570.0,0.0,2570.0
2021-03-20,4.0,910.0,0.0,910.0
2021-03-21,3.0,4500.0,0.0,4500.0
2021-03-22,4.0,5560.0,0.0,5560.0
2021-03-23,1.0,300.0,0.0,300.0
2021-03-24,6.0,4925.0,0.0,4925.0
2021-03-25,5.0,2200.0,0.0,2200.0
2021-03-26,1.0,1450.0,0.0,1450.0
2021-03-27,2.0,2450.0,0.0,2450.0
2021-03-28,3.0,450.0,0.0,450.0
2021-03-29,1.0,250.0,0.0,250.0
2021-03-30,2.0,2075.0,0.0,2075.0
2021-03-31,3.0,1500.0,0.0,1500.0
2021-04-01,3.0,500.0,0.0,500.0
2021-04-02,3.0,1875.0,0.0,1875.0
2021-04-03,1.0,2000.0,0.0,2000.0
2021-04-04,2.0,4510.0,0.0,4510.0
2021-04-05,1.0,650.0,0.0,650.0
2021-04-06,3.0,900.0,0.0,900.0
2021-04-07,2.0,6650.0,0.0,6650.0
2021-04-08,9.0,6090.0,0.0,6090.0
2021-04-09,4.0,1885.0,0.0,1885.0
2021-04-10,3.0,1675.0,0.0,1675.0
2021-04-11,4.0,3180.0,0.0,3180.0
2021-04-12,6.0,4580.0,0.0,4580.0
2021-04-13,12.0,10595.0,0.0,10595.0
2021-04-14,13.0,15050.0,0.0,15050.0
2021-04-15,11.0,10735.0,0.0,10735.0
2021-04-16,10.0,5980.0,0.0,5980.0
2021-04-17,4.0,625.0,0.0,625.0
2021-04-18,4.0,3080.0,0.0,3080.0
2021-04-19,8.0,5085.0,0.0,5085.0
2021-04-20,9.0,10370.0,0.0,10370.0
2021-04-21,3.0,1220.0,0.0,1220.0
2021-04-22,7.0,3860.0,0.0,3860.0
2021-04-23,6.0,5600.0,0.0,5600.0
2021-04-24,5.0,3170.0,0.0,3170.0
2021-04-25,3.0,2000.0,0.0,2000.0
2021-04-26,1.0,20.0,0.0,20.0
2021-04-27,8.0,3620.0,0.0,3620.0
2021-04-28,7.0,18000.0,0.0,18000.0
2021-04-29,4.0,1775.0,0.0,1775.0
2021-04-30,6.0,2650.0,0.0,2650.0
2021-05-01,6.0,6420.0,0.0,6420.0
2021-05-02,6.0,8650.0,0.0,8650.0
2021-05-03,1.0,800.0,0.0,800.0
2021-05-04,1.0,225.0,0.0,225.0
2021-05-05,2.0,1912.5,0.0,1912.5
2021-05-06,3.0,3600.0,0.0,3600.0
2021-05-07,3.5,3575.0,0.0,3575.0
2021-05-08,4.0,3550.0,0.0,3550.0
2021-05-09,1.0,1100.0,0.0,1100.0
2021-05-10,1.0,700.0,0.0,700.0
2021-05-11,2.0,1075.0,0.0,1075.0
2021-05-12,3.0,1900.0,0.0,1900.0
2021-05-13,3.0,1310.0,0.0,1310.0
2021-05-14,2.0,4520.0,0.0,4520.0
2021-05-15,7.0,4750.0,0.0,4750.0
2021-05-16,2.0,1800.0,0.0,1800.0
2021-05-17,5.0,2160.0,0.0,2160.0
2021-05-18,2.0,3025.0,0.0,3025.0
2021-05-19,2.0,625.0,0.0,625.0
2021-05-20,2.0,500.0,0.0,500.0
2021-05-21,8.0,6600.0,0.0,6600.0
2021-05-22,5.0,3400.0,0.0,3400.0
2021-05-23,1.0,1000.0,0.0,1000.0
2021-05-24,3.0,2150.0,0.0,2150.0
2021-05-25,8.0,6595.0,0.0,6595.0
2021-05-26,6.0,1620.0,0.0,1620.0
2021-05-27,3.0,2750.0,0.0,2750.0
2021-05-28,2.0,1100.0,0.0,1100.0
2021-05-29,4.0,5370.0,0.0,5370.0
2021-05-30,3.0,1950.0,0.0,1950.0
2021-05-31,3.0,1975.0,0.0,1975.0
2021-06-01,4.0,1430.0,0.0,1430.0
2021-06-02,7.0,12320.0,0.0,12320.0
2021-06-03,3.0,6150.0,0.0,6150.0
2021-06-04,1.0,750.0,0.0,750.0
2021-06-05,2.0,2375.0,0.0,2375.0
2021-06-06,2.0,1480.0,0.0,1480.0
2021-06-07,4.0,3700.0,0.0,3700.0
2021-06-08,6.0,2975.0,0.0,2975.0
2021-06-09,5.0,4600.0,0.0,4600.0
2021-06-10,4.0,3700.0,0.0,3700.0
2021-06-11,8.0,13170.0,0.0,13170.0
2021-06-12,6.0,9120.0,0.0,9120.0
2021-06-13,2.0,1500.0,0.0,1500.0
2021-06-14,6.0,11075.0,0.0,11075.0
2021-06-15,6.0,9100.0,0.0,9100.0
2021-06-16,4.0,5950.0,0.0,5950.0
2021-06-17,4.0,5550.0,0.0,5550.0
2021-06-18,4.0,3750.0,0.0,3750.0
2021-06-19,3.0,5450.0,0.0,5450.0
2021-06-20,4.0,7500.0,0.0,7500.0
2021-06-21,8.0,8325.0,0.0,8325.0
2021-06-22,4.0,4875.0,0.0,4875.0
2021-06-23,4.0,2750.0,0.0,2750.0
2021-06-24,3.0,1825.0,0.0,1825.0
2021-06-25,5.5,4562.5,0.0,4562.5
2021-06-26,8.0,7300.0,0.0,7300.0
2021-06-27,7.0,5140.0,0.0,5140.0
2021-06-28,6.0,2980.0,0.0,2980.0
2021-06-29,10.0,4675.0,0.0,4675.0
2021-06-30,6.0,4250.0,0.0,4250.0
2021-07-01,8.0,6520.0,0.0,6520.0
2021-07-02,3.0,2900.0,0.0,2900.0
2021-07-03,6.0,2850.0,0.0,2850.0
2021-07-04,3.0,5000.0,0.0,5000.0
2021-07-05,2.0,3110.0,0.0,3110.0
2021-07-06,2.0,925.0,0.0,925.0
2021-07-07,6.0,5050.0,0.0,5050.0
